YEAR,DOY,PRECTOTCORR
1991,256,4.16
1991,257,5.08
1991,258,0.22
1991,259,2.58
1991,260,4.57
1991,261,11.11
1991,262,3.46
1991,263,0.01
1991,264,0.02
1991,265,0.28
1991,266,0.06
1991,267,1.02
1991,268,0.0
1991,269,0.0
1991,270,0.0
1991,271,0.0
1991,272,0.0
1991,273,0.0
1991,274,0.0
1991,275,0.0
1991,276,0.0
1991,277,0.0
1991,278,0.0
1991,279,0.86
1991,280,2.07
1991,281,0.01
1991,282,0.0
1991,283,0.0
1991,284,0.0
1991,285,0.0
1991,286,0.0
1991,287,0.0
1991,288,0.0
1991,289,0.0
1991,290,0.0
1991,291,0.0
1991,292,0.0
1991,293,0.0
1991,294,0.0
1991,295,0.0
1991,296,0.0
1991,297,0.0
1991,298,0.0
1991,299,0.0
1991,300,0.0
1991,301,0.0
1991,302,0.0
1991,303,0.0
1991,304,0.0
1991,305,0.0
1991,306,0.0
1991,307,0.0
1991,308,0.0
1991,309,0.0
1991,310,0.0
1991,311,0.0
1991,312,0.0
1991,313,0.0
1991,314,0.0
1991,315,0.36
1991,316,0.27
1991,317,0.0
1991,318,0.0
1991,319,0.0
1991,320,0.0
1991,321,0.0
1991,322,0.0
1991,323,0.0
1991,324,0.0
1991,325,0.0
1991,326,0.0
1991,327,0.0
1991,328,0.0
1991,329,0.0
1991,330,0.0
1991,331,0.0
1991,332,0.0
1991,333,0.0
1991,334,0.0
1991,335,0.0
1991,336,0.0
1991,337,0.0
1991,338,0.0
1991,339,0.0
1991,340,0.0
1991,341,0.0
1991,342,0.0
1991,343,0.0
1991,344,0.0
1991,345,0.0
1991,346,0.0
1991,347,0.0
1991,348,0.0
1991,349,0.0
1991,350,0.0
1991,351,0.0
1991,352,0.0
1991,353,0.0
1991,354,0.0
1991,355,0.0
1991,356,0.14
1991,357,0.09
1991,358,2.97
1991,359,24.95
1991,360,3.93
1991,361,0.0
1991,362,0.0
1991,363,0.0
1991,364,0.0
1991,365,0.0
1992,1,0.0
1992,2,0.0
1992,3,0.0
1992,4,0.0
1992,5,0.0
1992,6,0.0
1992,7,0.0
1992,8,0.0
1992,9,0.0
1992,10,0.0
1992,11,0.01
1992,12,0.0
1992,13,0.0
1992,14,0.0
1992,15,0.0
1992,16,0.0
1992,17,0.0
1992,18,0.0
1992,19,0.0
1992,20,0.0
1992,21,0.0
1992,22,0.0
1992,23,0.0
1992,24,0.0
1992,25,0.0
1992,26,0.0
1992,27,0.0
1992,28,0.0
1992,29,0.0
1992,30,0.22
1992,31,0.6
1992,32,0.74
1992,33,0.02
1992,34,0.0
1992,35,0.0
1992,36,0.0
1992,37,0.0
1992,38,1.13
1992,39,0.29
1992,40,0.0
1992,41,0.0
1992,42,0.0
1992,43,0.0
1992,44,0.0
1992,45,0.0
1992,46,0.0
1992,47,0.0
1992,48,0.0
1992,49,0.0
1992,50,0.0
1992,51,0.0
1992,52,0.0
1992,53,0.0
1992,54,0.0
1992,55,0.0
1992,56,0.0
1992,57,0.0
1992,58,0.0
1992,59,0.0
1992,60,0.0
1992,61,0.0
1992,62,0.0
1992,63,0.0
1992,64,0.0
1992,65,0.0
1992,66,0.0
1992,67,0.0
1992,68,0.0
1992,69,0.0
1992,70,0.0
1992,71,0.0
1992,72,0.0
1992,73,0.01
1992,74,0.02
1992,75,0.0
1992,76,0.0
1992,77,0.0
1992,78,0.0
1992,79,0.0
1992,80,0.01
1992,81,0.03
1992,82,0.0
1992,83,0.24
1992,84,0.44
1992,85,0.01
1992,86,0.0
1992,87,0.0
1992,88,0.0
1992,89,0.0
1992,90,0.0
1992,91,0.0
1992,92,0.0
1992,93,0.0
1992,94,0.0
1992,95,0.0
1992,96,0.0
1992,97,0.0
1992,98,0.0
1992,99,0.0
1992,100,0.0
1992,101,0.01
1992,102,0.0
1992,103,0.0
1992,104,0.0
1992,105,0.0
1992,106,0.0
1992,107,0.0
1992,108,0.0
1992,109,0.0
1992,110,0.0
1992,111,0.0
1992,112,0.0
1992,113,0.0
1992,114,0.0
1992,115,0.0
1992,116,0.0
1992,117,0.0
1992,118,0.03
1992,119,0.0
1992,120,0.0
1992,121,0.11
1992,122,0.2
1992,123,0.04
1992,124,1.76
1992,125,7.59
1992,126,0.3
1992,127,0.0
1992,128,0.0
1992,129,0.0
1992,130,0.0
1992,131,0.0
1992,132,0.0
1992,133,0.0
1992,134,0.0
1992,135,0.01
1992,136,0.49
1992,137,0.0
1992,138,0.0
1992,139,0.0
1992,140,0.01
1992,141,0.0
1992,142,0.0
1992,143,0.1
1992,144,0.02
1992,145,0.3
1992,146,6.42
1992,147,0.47
1992,148,0.02
1992,149,0.5
1992,150,0.0
1992,151,0.0
1992,152,0.0
1992,153,0.0
1992,154,0.0
1992,155,0.0
1992,156,0.0
1992,157,0.0
1992,158,0.0
1992,159,0.15
1992,160,0.03
1992,161,0.18
1992,162,0.22
1992,163,0.0
1992,164,0.0
1992,165,2.22
1992,166,24.41
1992,167,15.79
1992,168,12.55
1992,169,1.85
1992,170,1.26
1992,171,3.25
1992,172,1.02
1992,173,0.17
1992,174,1.33
1992,175,6.35
1992,176,0.33
1992,177,1.42
1992,178,1.49
1992,179,1.93
1992,180,2.5
1992,181,5.47
1992,182,7.99
1992,183,0.01
1992,184,4.92
1992,185,8.3
1992,186,0.01
1992,187,0.07
1992,188,0.0
1992,189,0.07
1992,190,2.35
1992,191,41.13
1992,192,14.72
1992,193,2.54
1992,194,0.77
1992,195,17.58
1992,196,11.99
1992,197,7.98
1992,198,15.91
1992,199,5.99
1992,200,2.3
1992,201,0.71
1992,202,1.21
1992,203,4.24
1992,204,1.03
1992,205,1.27
1992,206,4.28
1992,207,7.02
1992,208,1.85
1992,209,1.13
1992,210,0.5
1992,211,0.19
1992,212,1.71
1992,213,18.37
1992,214,19.15
1992,215,9.06
1992,216,4.98
1992,217,0.35
1992,218,1.92
1992,219,22.23
1992,220,12.64
1992,221,3.62
1992,222,1.24
1992,223,0.36
1992,224,0.22
1992,225,0.1
1992,226,0.44
1992,227,11.63
1992,228,21.98
1992,229,5.41
1992,230,0.59
1992,231,0.63
1992,232,0.82
1992,233,1.28
1992,234,0.55
1992,235,0.93
1992,236,3.81
1992,237,8.6
1992,238,11.51
1992,239,12.21
1992,240,2.91
1992,241,3.48
1992,242,2.0
1992,243,0.61
1992,244,4.92
1992,245,0.74
1992,246,4.12
1992,247,3.62
1992,248,8.08
1992,249,0.78
1992,250,2.43
1992,251,1.05
1992,252,2.83
1992,253,0.09
1992,254,0.09
1992,255,0.25
1992,256,7.99
1992,257,33.63
1992,258,6.39
1992,259,8.78
1992,260,13.09
1992,261,0.04
1992,262,0.0
1992,263,0.06
1992,264,0.08
1992,265,0.0
1992,266,0.0
1992,267,0.21
1992,268,3.8
1992,269,0.03
1992,270,4.39
1992,271,12.69
1992,272,0.12
1992,273,0.2
1992,274,0.23
1992,275,0.99
1992,276,0.0
1992,277,0.0
1992,278,0.0
1992,279,0.79
1992,280,0.83
1992,281,0.0
1992,282,0.0
1992,283,0.0
1992,284,0.01
1992,285,4.01
1992,286,29.59
1992,287,30.94
1992,288,7.31
1992,289,0.05
1992,290,2.13
1992,291,3.61
1992,292,0.03
1992,293,0.46
1992,294,0.0
1992,295,0.0
1992,296,0.0
1992,297,0.0
1992,298,0.0
1992,299,0.0
1992,300,0.0
1992,301,0.0
1992,302,0.0
1992,303,0.0
1992,304,0.0
1992,305,0.0
1992,306,0.0
1992,307,0.0
1992,308,0.0
1992,309,0.0
1992,310,0.0
1992,311,0.0
1992,312,0.0
1992,313,0.0
1992,314,0.0
1992,315,0.0
1992,316,0.0
1992,317,0.0
1992,318,0.0
1992,319,0.0
1992,320,0.0
1992,321,0.0
1992,322,0.0
1992,323,0.0
1992,324,0.0
1992,325,0.0
1992,326,0.0
1992,327,0.02
1992,328,2.05
1992,329,2.21
1992,330,0.2
1992,331,0.0
1992,332,0.0
1992,333,0.0
1992,334,0.0
1992,335,0.0
1992,336,0.0
1992,337,0.04
1992,338,0.37
1992,339,0.0
1992,340,0.0
1992,341,0.0
1992,342,0.0
1992,343,0.0
1992,344,0.0
1992,345,0.0
1992,346,0.0
1992,347,0.0
1992,348,0.0
1992,349,0.0
1992,350,0.0
1992,351,0.0
1992,352,0.0
1992,353,0.0
1992,354,0.0
1992,355,0.0
1992,356,0.03
1992,357,0.0
1992,358,0.0
1992,359,0.0
1992,360,0.0
1992,361,0.0
1992,362,0.0
1992,363,0.0
1992,364,0.0
1992,365,0.0
1992,366,0.0
1993,1,0.0
1993,2,0.01
1993,3,0.0
1993,4,0.0
1993,5,0.0
1993,6,0.73
1993,7,3.13
1993,8,1.13
1993,9,0.09
1993,10,0.0
1993,11,0.21
1993,12,0.0
1993,13,0.0
1993,14,0.0
1993,15,0.0
1993,16,0.0
1993,17,0.0
1993,18,0.0
1993,19,0.0
1993,20,0.0
1993,21,0.0
1993,22,0.0
1993,23,0.0
1993,24,0.0
1993,25,0.0
1993,26,0.0
1993,27,0.0
1993,28,0.0
1993,29,0.1
1993,30,0.04
1993,31,0.0
1993,32,0.04
1993,33,0.0
1993,34,0.0
1993,35,0.0
1993,36,0.0
1993,37,0.0
1993,38,0.0
1993,39,0.0
1993,40,0.0
1993,41,0.0
1993,42,0.0
1993,43,0.0
1993,44,0.0
1993,45,0.0
1993,46,0.0
1993,47,0.0
1993,48,0.0
1993,49,0.0
1993,50,0.0
1993,51,0.04
1993,52,0.0
1993,53,0.0
1993,54,0.0
1993,55,0.0
1993,56,0.06
1993,57,0.14
1993,58,1.72
1993,59,0.13
1993,60,3.99
1993,61,0.0
1993,62,0.0
1993,63,0.0
1993,64,0.0
1993,65,0.0
1993,66,0.0
1993,67,0.0
1993,68,0.0
1993,69,0.0
1993,70,0.0
1993,71,0.07
1993,72,0.08
1993,73,0.0
1993,74,0.0
1993,75,0.0
1993,76,0.0
1993,77,0.0
1993,78,0.0
1993,79,0.0
1993,80,0.0
1993,81,0.0
1993,82,0.35
1993,83,0.33
1993,84,2.66
1993,85,10.26
1993,86,16.84
1993,87,0.0
1993,88,0.0
1993,89,0.0
1993,90,0.0
1993,91,0.0
1993,92,0.0
1993,93,0.0
1993,94,0.0
1993,95,0.0
1993,96,0.0
1993,97,0.0
1993,98,0.11
1993,99,7.05
1993,100,0.0
1993,101,0.0
1993,102,0.19
1993,103,0.39
1993,104,0.07
1993,105,0.01
1993,106,0.05
1993,107,0.0
1993,108,0.0
1993,109,0.0
1993,110,0.04
1993,111,0.24
1993,112,0.02
1993,113,0.37
1993,114,0.73
1993,115,1.88
1993,116,0.0
1993,117,0.0
1993,118,1.19
1993,119,1.19
1993,120,0.31
1993,121,0.09
1993,122,0.0
1993,123,0.0
1993,124,0.0
1993,125,0.0
1993,126,0.67
1993,127,2.92
1993,128,0.02
1993,129,0.9
1993,130,2.2
1993,131,0.06
1993,132,0.51
1993,133,0.05
1993,134,0.0
1993,135,0.09
1993,136,3.97
1993,137,0.68
1993,138,0.04
1993,139,0.04
1993,140,0.48
1993,141,0.18
1993,142,0.0
1993,143,0.01
1993,144,1.0
1993,145,0.28
1993,146,0.0
1993,147,0.1
1993,148,3.44
1993,149,7.47
1993,150,2.44
1993,151,0.19
1993,152,0.0
1993,153,0.16
1993,154,2.12
1993,155,0.12
1993,156,7.21
1993,157,0.31
1993,158,5.67
1993,159,2.61
1993,160,2.5
1993,161,2.35
1993,162,1.48
1993,163,5.05
1993,164,0.18
1993,165,0.09
1993,166,0.13
1993,167,0.15
1993,168,2.71
1993,169,21.83
1993,170,0.39
1993,171,0.28
1993,172,0.29
1993,173,0.08
1993,174,0.22
1993,175,0.98
1993,176,13.89
1993,177,8.71
1993,178,19.66
1993,179,15.39
1993,180,1.77
1993,181,1.64
1993,182,2.76
1993,183,8.07
1993,184,10.18
1993,185,2.72
1993,186,0.64
1993,187,0.02
1993,188,1.53
1993,189,0.81
1993,190,0.23
1993,191,3.81
1993,192,11.2
1993,193,8.22
1993,194,0.39
1993,195,1.17
1993,196,2.4
1993,197,1.36
1993,198,1.4
1993,199,3.35
1993,200,3.29
1993,201,3.61
1993,202,3.91
1993,203,12.9
1993,204,2.62
1993,205,6.61
1993,206,1.44
1993,207,0.91
1993,208,0.06
1993,209,0.45
1993,210,5.05
1993,211,23.28
1993,212,54.01
1993,213,1.14
1993,214,0.32
1993,215,0.16
1993,216,0.24
1993,217,1.02
1993,218,1.88
1993,219,4.25
1993,220,1.66
1993,221,2.92
1993,222,2.57
1993,223,3.65
1993,224,2.23
1993,225,0.19
1993,226,1.79
1993,227,2.87
1993,228,2.7
1993,229,0.03
1993,230,0.04
1993,231,0.26
1993,232,0.07
1993,233,1.43
1993,234,2.93
1993,235,3.78
1993,236,4.86
1993,237,21.08
1993,238,11.54
1993,239,0.47
1993,240,0.2
1993,241,2.64
1993,242,8.06
1993,243,20.67
1993,244,0.5
1993,245,3.6
1993,246,9.96
1993,247,14.06
1993,248,6.5
1993,249,4.92
1993,250,29.53
1993,251,1.45
1993,252,1.29
1993,253,0.26
1993,254,1.76
1993,255,0.4
1993,256,0.44
1993,257,2.61
1993,258,4.5
1993,259,3.81
1993,260,1.33
1993,261,0.14
1993,262,0.02
1993,263,0.22
1993,264,1.12
1993,265,2.2
1993,266,0.54
1993,267,2.24
1993,268,17.79
1993,269,14.27
1993,270,0.41
1993,271,0.08
1993,272,0.16
1993,273,0.74
1993,274,0.01
1993,275,0.02
1993,276,0.0
1993,277,0.25
1993,278,1.33
1993,279,1.71
1993,280,0.0
1993,281,0.0
1993,282,0.0
1993,283,0.0
1993,284,0.01
1993,285,0.0
1993,286,0.0
1993,287,0.0
1993,288,0.0
1993,289,0.0
1993,290,0.01
1993,291,0.0
1993,292,0.0
1993,293,0.0
1993,294,0.0
1993,295,0.0
1993,296,0.0
1993,297,0.0
1993,298,0.0
1993,299,0.0
1993,300,0.0
1993,301,0.0
1993,302,0.0
1993,303,0.0
1993,304,0.0
1993,305,0.0
1993,306,0.05
1993,307,0.05
1993,308,0.0
1993,309,0.01
1993,310,0.44
1993,311,0.0
1993,312,0.01
1993,313,0.0
1993,314,0.0
1993,315,0.0
1993,316,0.0
1993,317,0.0
1993,318,0.0
1993,319,0.0
1993,320,0.0
1993,321,0.0
1993,322,0.0
1993,323,0.0
1993,324,0.0
1993,325,0.0
1993,326,0.0
1993,327,0.0
1993,328,0.0
1993,329,0.0
1993,330,0.0
1993,331,0.0
1993,332,0.0
1993,333,0.0
1993,334,0.0
1993,335,0.0
1993,336,0.0
1993,337,0.0
1993,338,0.0
1993,339,0.0
1993,340,0.0
1993,341,0.0
1993,342,0.0
1993,343,0.0
1993,344,0.0
1993,345,0.0
1993,346,0.0
1993,347,0.0
1993,348,0.0
1993,349,0.0
1993,350,0.0
1993,351,0.0
1993,352,0.0
1993,353,0.0
1993,354,0.0
1993,355,0.0
1993,356,0.0
1993,357,0.0
1993,358,0.0
1993,359,0.0
1993,360,0.0
1993,361,0.0
1993,362,0.0
1993,363,0.0
1993,364,0.0
1993,365,0.0
1994,1,0.0
1994,2,0.0
1994,3,0.01
1994,4,0.0
1994,5,0.0
1994,6,0.0
1994,7,0.0
1994,8,0.0
1994,9,0.0
1994,10,0.0
1994,11,0.02
1994,12,0.75
1994,13,0.21
1994,14,0.02
1994,15,4.59
1994,16,5.77
1994,17,2.71
1994,18,0.03
1994,19,0.0
1994,20,0.0
1994,21,0.0
1994,22,0.0
1994,23,0.0
1994,24,0.0
1994,25,0.0
1994,26,0.0
1994,27,0.0
1994,28,0.0
1994,29,3.15
1994,30,1.02
1994,31,0.0
1994,32,0.51
1994,33,0.38
1994,34,0.0
1994,35,0.0
1994,36,0.0
1994,37,0.0
1994,38,0.0
1994,39,0.53
1994,40,1.11
1994,41,0.0
1994,42,0.0
1994,43,0.0
1994,44,0.0
1994,45,0.0
1994,46,0.0
1994,47,0.0
1994,48,0.0
1994,49,0.0
1994,50,0.0
1994,51,0.01
1994,52,1.05
1994,53,0.44
1994,54,0.0
1994,55,0.0
1994,56,0.0
1994,57,0.0
1994,58,0.0
1994,59,0.0
1994,60,0.0
1994,61,0.0
1994,62,0.0
1994,63,0.0
1994,64,0.0
1994,65,0.0
1994,66,0.0
1994,67,0.0
1994,68,0.0
1994,69,0.0
1994,70,0.2
1994,71,0.0
1994,72,0.0
1994,73,0.25
1994,74,0.0
1994,75,0.0
1994,76,0.0
1994,77,0.0
1994,78,0.0
1994,79,0.0
1994,80,0.0
1994,81,0.0
1994,82,0.0
1994,83,0.0
1994,84,0.55
1994,85,2.17
1994,86,0.0
1994,87,0.0
1994,88,0.02
1994,89,0.82
1994,90,0.17
